customer_id,family_type,number_people,financial_wealth,favorite_kind_cheese,avg_cheese_consumption,stop_eating_cheese,switching_another_cheese,basic_retailer,significant_price_change,looking_cheese,sensitivity_marketing_campaign
1547,одиночка,1,средний,прочие сыры,15,да,нет,A1,10.0,да,да
1548,одиночка,1,низкий,прочие сыры,15,да,нет,A2,10.0,да,нет
1549,одиночка,1,высокий,сыр мягкий,15,да,нет,A4,20.0,да,да
1550,одиночка,1,высокий,сыр твердый,15,да,нет,A2,7.5,да,да
1551,одиночка,1,низкий,прочие сыры,15,нет,да,A1,7.5,нет,да
1552,одиночка,1,низкий,сыр твердый,15,нет,нет,A2,7.5,да,да
1553,одиночка,1,средний,сыр твердый,15,да,нет,A5,20.0,нет,да
1554,одиночка,1,низкий,сыр мягкий,15,да,нет,A1,20.0,нет,да
1555,одиночка,1,низкий,прочие сыры,15,да,да,A3,5.0,нет,да
1556,одиночка,1,низкий,продукты сырные,15,да,нет,A1,10.0,нет,да
1557,одиночка,1,низкий,сыр мягкий,15,да,нет,A4,15.0,да,да
1558,одиночка,1,средний,сыр мягкий,15,да,да,A1,20.0,нет,да
1559,одиночка,1,средний,сыр твердый,15,да,нет,A2,15.0,нет,нет
1560,одиночка,1,средний,продукты сырные,15,да,да,A1,7.5,да,да
1561,одиночка,1,средний,сыр твердый,15,да,нет,A3,20.0,да,да
1562,одиночка,1,средний,продукты сырные,15,да,нет,A3,5.0,да,да
1563,одиночка,1,средний,сыр твердый,15,да,да,A1,20.0,да,да
1564,одиночка,1,низкий,сыр мягкий,15,нет,нет,A2,15.0,нет,нет
1565,одиночка,1,средний,сыр твердый,15,да,да,A2,20.0,да,да
1566,одиночка,1,низкий,продукты сырные,15,да,нет,A1,7.5,да,да
1567,одиночка,1,средний,продукты сырные,15,да,нет,A1,10.0,да,да
1568,одиночка,1,средний,сыр мягкий,15,да,да,A1,10.0,да,да
1569,одиночка,1,низкий,прочие сыры,15,да,нет,A4,5.0,да,нет
1570,одиночка,1,средний,сыр полутвердый,15,нет,нет,A5,5.0,да,да
1571,одиночка,1,низкий,сыр мягкий,15,да,да,A4,7.5,нет,да
1572,одиночка,1,низкий,сыр твердый,15,да,нет,A1,20.0,да,да
1573,одиночка,1,высокий,сыр полутвердый,15,да,нет,A1,7.5,да,да
1574,одиночка,1,низкий,сыр твердый,15,нет,да,A1,10.0,да,да
1575,одиночка,1,низкий,сыр мягкий,15,нет,нет,A1,10.0,да,нет
1576,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,5.0,да,нет
1577,одиночка,1,высокий,сыр мягкий,15,да,да,A1,20.0,да,да
1578,одиночка,1,низкий,продукты сырные,15,нет,да,A5,10.0,да,да
1579,одиночка,1,низкий,сыр твердый,15,да,да,A4,7.5,да,да
1580,одиночка,1,низкий,сыр мягкий,15,да,да,A3,20.0,да,да
1581,одиночка,1,средний,прочие сыры,15,да,нет,A3,7.5,да,да
1582,одиночка,1,низкий,сыр твердый,15,да,нет,A5,10.0,нет,да
1583,одиночка,1,средний,сыр мягкий,15,да,нет,A2,7.5,да,да
1584,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,20.0,да,да
1585,одиночка,1,низкий,продукты сырные,15,да,нет,A3,10.0,нет,да
1586,одиночка,1,низкий,сыр твердый,15,нет,да,A3,10.0,да,да
1587,одиночка,1,низкий,продукты сырные,15,да,нет,A3,5.0,да,да
1588,одиночка,1,средний,прочие сыры,15,нет,да,A4,10.0,да,да
1589,одиночка,1,низкий,сыр мягкий,15,да,нет,A4,15.0,нет,да
1590,одиночка,1,высокий,сыр твердый,15,да,нет,A4,7.5,да,нет
1591,одиночка,1,высокий,прочие сыры,15,да,нет,A5,15.0,да,да
1592,одиночка,1,низкий,сыр мягкий,15,да,нет,A3,20.0,нет,да
1593,одиночка,1,низкий,продукты сырные,15,да,нет,A1,15.0,да,нет
1594,одиночка,1,низкий,продукты сырные,15,да,нет,A5,5.0,да,да
1595,одиночка,1,средний,сыр мягкий,15,нет,нет,A3,7.5,нет,да
1596,одиночка,1,низкий,сыр твердый,15,да,да,A3,10.0,нет,да
1597,одиночка,1,низкий,прочие сыры,15,да,да,A2,20.0,нет,нет
1598,одиночка,1,высокий,сыр твердый,15,да,нет,A3,10.0,да,да
1599,одиночка,1,низкий,сыр мягкий,15,нет,да,A1,7.5,да,да
1600,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,7.5,да,да
1601,одиночка,1,низкий,сыр мягкий,15,нет,нет,A4,10.0,нет,да
1602,одиночка,1,средний,продукты сырные,15,да,да,A4,20.0,да,да
1603,одиночка,1,низкий,продукты сырные,15,да,да,A3,7.5,да,да
1604,одиночка,1,средний,прочие сыры,15,да,нет,A5,7.5,да,да
1605,одиночка,1,высокий,сыр мягкий,15,да,нет,A4,10.0,да,да
1606,одиночка,1,низкий,сыр твердый,15,да,нет,A2,7.5,да,да
1607,одиночка,1,низкий,сыр мягкий,15,нет,да,A2,5.0,нет,да
1608,одиночка,1,низкий,сыр твердый,15,нет,да,A1,7.5,нет,да
1609,одиночка,1,средний,продукты сырные,15,да,нет,A1,15.0,нет,да
1610,одиночка,1,средний,сыр твердый,15,да,нет,A2,15.0,да,да
1611,одиночка,1,средний,сыр полутвердый,15,да,нет,A1,10.0,да,да
1612,одиночка,1,низкий,продукты сырные,15,да,да,A4,10.0,да,да
1613,одиночка,1,низкий,прочие сыры,15,да,нет,A3,5.0,да,да
1614,одиночка,1,низкий,продукты сырные,15,да,нет,A1,10.0,да,да
1615,одиночка,1,средний,продукты сырные,15,да,нет,A2,15.0,да,да
1616,одиночка,1,средний,прочие сыры,15,да,нет,A2,5.0,да,да
1617,одиночка,1,низкий,прочие сыры,15,нет,нет,A2,10.0,да,да
1618,одиночка,1,низкий,сыр мягкий,15,да,нет,A3,20.0,да,нет
1619,одиночка,1,низкий,прочие сыры,15,да,да,A2,20.0,да,нет
1620,одиночка,1,низкий,продукты сырные,15,нет,да,A2,10.0,да,да
1621,одиночка,1,средний,прочие сыры,15,да,нет,A4,10.0,да,да
1622,одиночка,1,средний,прочие сыры,15,нет,нет,A4,15.0,да,да
1623,одиночка,1,высокий,прочие сыры,15,да,нет,A1,15.0,да,да
1624,одиночка,1,низкий,продукты сырные,15,да,да,A3,10.0,да,да
1625,одиночка,1,низкий,сыр мягкий,15,да,да,A4,15.0,нет,да
1626,одиночка,1,средний,сыр твердый,15,нет,нет,A2,10.0,нет,да
1627,одиночка,1,низкий,продукты сырные,15,да,нет,A2,10.0,да,нет
1628,одиночка,1,средний,сыр мягкий,15,да,нет,A2,20.0,нет,да
1629,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A2,15.0,да,нет
1630,одиночка,1,низкий,сыр мягкий,15,да,нет,A4,20.0,да,да
1631,одиночка,1,средний,прочие сыры,15,нет,нет,A2,5.0,да,нет
1632,одиночка,1,низкий,продукты сырные,15,да,нет,A1,5.0,да,да
1633,одиночка,1,средний,сыр твердый,15,нет,нет,A1,5.0,да,да
1634,одиночка,1,средний,сыр твердый,15,да,да,A2,15.0,нет,нет
1635,одиночка,1,низкий,прочие сыры,15,да,да,A3,20.0,да,да
1636,одиночка,1,средний,сыр твердый,15,да,да,A4,20.0,да,да
1637,одиночка,1,низкий,продукты сырные,15,нет,нет,A2,10.0,да,да
1638,одиночка,1,средний,прочие сыры,15,да,нет,A2,15.0,да,нет
1639,одиночка,1,низкий,сыр твердый,15,да,нет,A1,7.5,нет,да
1640,одиночка,1,низкий,сыр твердый,15,нет,нет,A3,15.0,да,нет
1641,одиночка,1,средний,прочие сыры,15,нет,да,A1,10.0,да,да
1642,одиночка,1,высокий,сыр полутвердый,15,да,нет,A4,10.0,да,да
1643,одиночка,1,низкий,сыр мягкий,15,да,нет,A2,20.0,да,нет
1644,одиночка,1,высокий,сыр полутвердый,15,да,да,A5,15.0,нет,нет
1645,одиночка,1,средний,продукты сырные,15,да,да,A1,5.0,да,да
1646,одиночка,1,низкий,сыр твердый,15,нет,да,A1,7.5,да,нет
1647,одиночка,1,низкий,сыр твердый,15,да,нет,A2,10.0,да,да
1648,одиночка,1,низкий,сыр мягкий,15,да,да,A4,10.0,да,нет
1649,одиночка,1,низкий,прочие сыры,15,да,нет,A2,20.0,да,нет
1650,одиночка,1,средний,сыр твердый,15,да,нет,A4,20.0,да,да
1651,семья (2 человека),2,низкий,продукты сырные,30,нет,да,A3,15.0,да,да
1652,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A4,10.0,нет,да
1653,семья (2 человека),2,низкий,сыр полутвердый,30,нет,да,A4,10.0,да,нет
1654,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A3,7.5,нет,да
1655,семья (2 человека),2,высокий,сыр полутвердый,30,да,да,A5,20.0,да,нет
1656,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A1,5.0,да,да
1657,семья (2 человека),2,низкий,продукты сырные,30,да,да,A5,7.5,да,нет
1658,семья (2 человека),2,средний,продукты сырные,30,да,нет,A3,20.0,да,да
1659,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A2,7.5,да,да
1660,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A3,10.0,да,да
1661,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,7.5,да,да
1662,семья (2 человека),2,средний,прочие сыры,30,да,нет,A4,20.0,да,нет
1663,семья (2 человека),2,низкий,прочие сыры,30,нет,да,A5,15.0,да,да
1664,семья (2 человека),2,средний,сыр мягкий,30,нет,нет,A3,5.0,да,да
1665,семья (2 человека),2,средний,сыр твердый,30,да,да,A5,10.0,да,да
1666,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A3,5.0,нет,да
1667,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A4,7.5,нет,да
1668,семья (2 человека),2,низкий,сыр мягкий,30,нет,да,A1,7.5,да,да
1669,семья (2 человека),2,высокий,сыр твердый,30,нет,да,A4,10.0,да,нет
1670,семья (2 человека),2,средний,сыр твердый,30,да,да,A3,5.0,нет,да
1671,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A2,20.0,нет,да
1672,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A4,10.0,нет,нет
1673,семья (2 человека),2,низкий,сыр твердый,30,да,да,A4,20.0,нет,да
1674,семья (2 человека),2,низкий,сыр полутвердый,30,нет,да,A2,10.0,да,да
1675,семья (2 человека),2,низкий,прочие сыры,30,да,да,A2,15.0,да,да
1676,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A1,20.0,да,да
1677,семья (2 человека),2,низкий,сыр мягкий,30,нет,нет,A2,15.0,да,да
1678,семья (2 человека),2,низкий,сыр твердый,30,да,да,A3,7.5,да,нет
1679,семья (2 человека),2,средний,прочие сыры,30,нет,нет,A3,20.0,да,да
1680,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A3,5.0,нет,нет
1681,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A2,20.0,да,да
1682,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A1,5.0,да,да
1683,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A4,10.0,нет,да
1684,семья (2 человека),2,высокий,сыр твердый,30,да,да,A3,10.0,да,да
1685,семья (2 человека),2,низкий,сыр полутвердый,30,нет,да,A4,20.0,нет,нет
1686,семья (2 человека),2,средний,сыр твердый,30,да,нет,A1,15.0,нет,нет
1687,семья (2 человека),2,высокий,сыр мягкий,30,да,да,A1,5.0,нет,да
1688,семья (2 человека),2,высокий,прочие сыры,30,нет,нет,A1,10.0,да,да
1689,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A1,20.0,да,да
1690,семья (2 человека),2,средний,сыр твердый,30,да,нет,A3,15.0,да,да
1691,семья (2 человека),2,высокий,сыр полутвердый,30,да,нет,A4,20.0,да,да
1692,семья (2 человека),2,средний,продукты сырные,30,да,нет,A2,10.0,да,нет
1693,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A3,20.0,нет,нет
1694,семья (2 человека),2,средний,сыр полутвердый,30,да,да,A3,10.0,нет,нет
1695,семья (2 человека),2,средний,сыр мягкий,30,нет,да,A4,20.0,нет,да
1696,семья (2 человека),2,средний,продукты сырные,30,да,нет,A3,20.0,да,да
1697,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A2,20.0,да,да
1698,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A5,15.0,нет,да
1699,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A4,20.0,да,да
1700,семья (2 человека),2,низкий,продукты сырные,30,да,да,A5,15.0,да,да
1701,семья (2 человека),2,средний,продукты сырные,30,нет,нет,A1,5.0,нет,нет
1702,семья (2 человека),2,низкий,прочие сыры,30,нет,да,A5,5.0,да,да
1703,семья (2 человека),2,средний,сыр полутвердый,30,нет,нет,A1,10.0,да,да
1704,семья (2 человека),2,средний,сыр полутвердый,30,нет,нет,A1,10.0,нет,да
1705,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A5,7.5,нет,да
1706,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A2,7.5,нет,да
1707,семья (2 человека),2,средний,сыр полутвердый,30,нет,да,A2,5.0,да,да
1708,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A5,10.0,да,нет
1709,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A2,5.0,нет,да
1710,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A2,5.0,да,да
1711,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A4,15.0,нет,да
1712,семья (2 человека),2,средний,прочие сыры,30,да,да,A4,15.0,да,да
1713,семья (2 человека),2,средний,продукты сырные,30,да,нет,A1,10.0,нет,да
1714,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A2,7.5,да,нет
1715,семья (2 человека),2,средний,продукты сырные,30,да,нет,A1,15.0,да,да
1716,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A2,7.5,нет,нет
1717,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A3,7.5,да,да
1718,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A2,15.0,да,да
1719,семья (2 человека),2,средний,продукты сырные,30,да,да,A1,15.0,нет,да
1720,семья (2 человека),2,средний,продукты сырные,30,да,нет,A3,20.0,да,да
1721,семья (2 человека),2,высокий,прочие сыры,30,да,нет,A3,5.0,да,да
1722,семья (2 человека),2,высокий,сыр твердый,30,да,да,A5,5.0,нет,да
1723,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A2,7.5,да,да
1724,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A2,20.0,да,да
1725,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A1,20.0,да,да
1726,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A1,20.0,да,да
1727,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A2,7.5,нет,да
1728,семья (2 человека),2,низкий,продукты сырные,30,да,да,A1,20.0,нет,да
1729,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A3,10.0,нет,да
1730,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A2,5.0,да,да
1731,семья (2 человека),2,средний,сыр полутвердый,30,нет,нет,A1,20.0,да,да
1732,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A2,20.0,нет,да
1733,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A4,20.0,да,да
1734,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A5,10.0,да,да
1735,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A2,10.0,да,нет
1736,семья (2 человека),2,высокий,сыр полутвердый,30,да,нет,A2,10.0,да,да
1737,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A1,15.0,да,да
1738,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A3,10.0,да,да
1739,семья (2 человека),2,средний,сыр твердый,30,да,да,A3,20.0,да,да
1740,семья (2 человека),2,средний,сыр твердый,30,да,нет,A1,5.0,нет,нет
1741,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A2,20.0,да,да
1742,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,15.0,да,да
1743,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A5,5.0,да,да
1744,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A4,15.0,нет,нет
1745,семья (2 человека),2,высокий,сыр полутвердый,30,да,нет,A4,10.0,да,да
1746,семья (2 человека),2,средний,продукты сырные,30,нет,да,A3,20.0,нет,да
1747,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A4,5.0,да,да
1748,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,5.0,нет,да
1749,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A1,7.5,да,да
1750,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A3,5.0,да,да
1751,семья (2 человека),2,высокий,прочие сыры,30,нет,нет,A4,7.5,да,да
1752,семья (2 человека),2,средний,сыр полутвердый,30,да,да,A2,20.0,да,нет
1753,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A1,7.5,да,да
1754,семья (2 человека),2,высокий,сыр полутвердый,30,да,нет,A1,5.0,да,да
1755,семья (2 человека),2,средний,сыр твердый,30,нет,нет,A3,5.0,нет,да
1756,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A1,5.0,нет,да
1757,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A1,15.0,нет,да
1758,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A2,10.0,да,да
1759,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A1,20.0,да,да
1760,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A1,7.5,да,да
1761,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A1,20.0,нет,нет
1762,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,15.0,да,да
1763,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A4,7.5,нет,да
1764,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A2,5.0,нет,да
1765,семья (2 человека),2,средний,сыр твердый,30,да,нет,A4,7.5,нет,да
1766,семья (2 человека),2,средний,продукты сырные,30,да,нет,A2,7.5,да,нет
1767,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A5,20.0,да,да
1768,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A2,5.0,нет,да
1769,семья (2 человека),2,средний,продукты сырные,30,нет,да,A3,15.0,да,да
1770,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A1,7.5,нет,нет
1771,семья (2 человека),2,средний,сыр полутвердый,30,да,да,A4,5.0,нет,да
1772,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A2,20.0,да,да
1773,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A1,7.5,да,да
1774,семья (2 человека),2,высокий,сыр твердый,30,нет,нет,A1,7.5,да,нет
1775,семья (2 человека),2,средний,прочие сыры,30,да,нет,A1,10.0,нет,да
1776,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A3,15.0,да,да
1777,семья (2 человека),2,низкий,сыр полутвердый,30,нет,да,A5,7.5,да,да
1778,семья (2 человека),2,низкий,прочие сыры,30,да,да,A3,20.0,да,да
1779,семья (2 человека),2,средний,сыр твердый,30,да,нет,A2,10.0,нет,нет
1780,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A3,15.0,нет,да
1781,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A1,5.0,да,нет
1782,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A1,20.0,нет,да
1783,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A4,7.5,да,да
1784,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A1,20.0,да,да
1785,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A1,7.5,да,нет
1786,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A1,7.5,да,нет
1787,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A1,15.0,нет,да
1788,семья (2 человека),2,средний,сыр полутвердый,30,да,да,A3,20.0,нет,да
1789,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A2,5.0,да,да
1790,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A2,15.0,да,нет
1791,семья (2 человека),2,низкий,сыр твердый,30,да,да,A2,5.0,да,да
1792,семья (2 человека),2,средний,продукты сырные,30,да,нет,A1,15.0,да,да
1793,семья (2 человека),2,средний,сыр твердый,30,нет,нет,A1,5.0,да,нет
1794,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A1,7.5,нет,да
1795,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A1,5.0,да,да
1796,семья (2 человека),2,средний,сыр твердый,30,нет,нет,A1,7.5,да,да
1797,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A1,15.0,нет,да
1798,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A2,7.5,да,да
1799,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A1,20.0,нет,да
1800,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A1,20.0,да,да
1801,семья (2 человека),2,высокий,сыр мягкий,30,нет,да,A1,7.5,да,да
1802,семья (2 человека),2,средний,сыр полутвердый,30,нет,нет,A1,20.0,да,нет
1803,семья (2 человека),2,средний,сыр мягкий,30,нет,нет,A4,7.5,нет,да
1804,семья (2 человека),2,средний,сыр полутвердый,30,да,да,A3,20.0,да,нет
1805,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A1,15.0,нет,нет
1806,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A4,10.0,нет,да
1807,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A3,5.0,нет,да
1808,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A1,15.0,нет,да
1809,семья (2 человека),2,высокий,сыр мягкий,30,да,нет,A1,15.0,нет,да
1810,семья (2 человека),2,средний,продукты сырные,30,да,да,A2,20.0,да,да
1811,семья (2 человека),2,средний,сыр твердый,30,да,да,A4,10.0,нет,да
1812,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A3,20.0,нет,да
1813,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A1,5.0,да,да
1814,семья (2 человека),2,высокий,сыр твердый,30,да,нет,A4,15.0,да,да
1815,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A2,15.0,да,нет
1816,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A3,5.0,нет,да
1817,семья (2 человека),2,средний,продукты сырные,30,нет,нет,A2,7.5,нет,да
1818,семья (2 человека),2,высокий,сыр твердый,30,да,нет,A2,5.0,да,нет
1819,семья (2 человека),2,средний,прочие сыры,30,да,нет,A2,10.0,да,да
1820,семья (2 человека),2,низкий,прочие сыры,30,нет,да,A4,15.0,нет,да
1821,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A2,15.0,да,да
1822,семья (2 человека),2,средний,продукты сырные,30,да,нет,A5,7.5,нет,нет
1823,семья (2 человека),2,низкий,продукты сырные,30,да,да,A5,7.5,да,да
1824,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A1,15.0,да,нет
1825,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A1,15.0,нет,да
1826,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A4,15.0,да,да
1827,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A5,10.0,да,да
1828,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,5.0,нет,нет
1829,семья (2 человека),2,низкий,сыр твердый,30,нет,да,A5,10.0,нет,да
1830,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A2,20.0,да,да
1831,семья (2 человека),2,низкий,сыр твердый,30,да,да,A2,20.0,да,да
1832,семья (2 человека),2,средний,сыр твердый,30,да,да,A2,15.0,нет,да
1833,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A3,10.0,нет,да
1834,семья (2 человека),2,средний,сыр твердый,30,да,нет,A2,20.0,да,да
1835,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A2,5.0,нет,да
1836,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A4,10.0,да,да
1837,семья (2 человека),2,низкий,прочие сыры,30,да,да,A1,5.0,нет,да
1838,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A2,5.0,нет,да
1839,семья (2 человека),2,средний,сыр мягкий,30,нет,да,A4,7.5,да,нет
1840,семья (2 человека),2,высокий,сыр полутвердый,30,да,да,A1,15.0,да,да
1841,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A2,5.0,да,да
1842,семья (2 человека),2,средний,продукты сырные,30,да,нет,A4,20.0,да,да
1843,семья (2 человека),2,средний,продукты сырные,30,да,нет,A4,5.0,нет,нет
1844,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A4,10.0,нет,да
1845,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A1,5.0,да,да
1846,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A1,20.0,нет,да
1847,семья (2 человека),2,высокий,сыр твердый,30,да,нет,A1,10.0,да,да
1848,семья (2 человека),2,низкий,сыр мягкий,30,нет,да,A1,7.5,да,нет
1849,семья (2 человека),2,низкий,продукты сырные,30,нет,да,A3,20.0,нет,да
1850,семья (2 человека),2,средний,сыр полутвердый,30,да,да,A1,10.0,да,нет
1851,семья (2 человека),2,низкий,продукты сырные,30,да,да,A2,15.0,да,нет
1852,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A1,15.0,да,да
1853,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A1,10.0,нет,да
1854,семья (2 человека),2,средний,продукты сырные,30,да,нет,A2,15.0,да,да
1855,семья (2 человека),2,средний,сыр твердый,30,нет,нет,A1,7.5,да,да
1856,семья (2 человека),2,низкий,прочие сыры,30,нет,да,A3,15.0,нет,нет
1857,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A3,15.0,да,да
1858,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A5,5.0,нет,да
1859,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A5,15.0,нет,да
1860,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A4,5.0,да,да
1861,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A1,5.0,да,да
1862,семья (2 человека),2,низкий,прочие сыры,30,да,да,A1,15.0,нет,да
1863,семья (2 человека),2,высокий,сыр твердый,30,да,да,A2,5.0,нет,да
1864,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A2,20.0,да,да
1865,семья (2 человека),2,низкий,сыр мягкий,30,нет,да,A3,5.0,нет,нет
1866,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A4,10.0,да,да
1867,семья (2 человека),2,высокий,прочие сыры,30,нет,нет,A1,10.0,нет,нет
1868,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,10.0,да,да
1869,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A5,20.0,да,нет
1870,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A1,15.0,да,да
1871,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A1,10.0,нет,нет
1872,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A2,5.0,да,да
1873,семья (2 человека),2,высокий,прочие сыры,30,да,да,A2,7.5,нет,да
1874,семья (2 человека),2,средний,прочие сыры,30,да,нет,A3,7.5,да,нет
1875,семья (2 человека),2,средний,сыр полутвердый,30,да,да,A4,15.0,да,нет
1876,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A2,10.0,да,нет
1877,семья (2 человека),2,средний,сыр твердый,30,нет,нет,A1,20.0,да,да
1878,семья (2 человека),2,средний,сыр твердый,30,нет,нет,A2,7.5,да,да
