customer_id,family_type,number_people,financial_wealth,favorite_kind_cheese,avg_cheese_consumption,stop_eating_cheese,switching_another_cheese,basic_retailer,significant_price_change,looking_cheese,sensitivity_marketing_campaign
1494,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,20.0,да,да
1495,одиночка,1,низкий,прочие сыры,15,нет,нет,A4,10.0,да,да
1496,одиночка,1,низкий,продукты сырные,15,да,да,A4,20.0,нет,да
1497,одиночка,1,низкий,продукты сырные,15,да,нет,A2,20.0,нет,да
1498,одиночка,1,низкий,сыр мягкий,15,нет,нет,A2,7.5,да,да
1499,одиночка,1,низкий,сыр твердый,15,да,да,A2,10.0,нет,нет
1500,одиночка,1,низкий,продукты сырные,15,да,да,A4,15.0,да,да
1501,одиночка,1,средний,сыр мягкий,15,да,нет,A2,10.0,да,нет
1502,одиночка,1,низкий,сыр полутвердый,15,да,нет,A3,15.0,нет,нет
1503,одиночка,1,высокий,прочие сыры,15,нет,нет,A5,20.0,нет,да
1504,одиночка,1,низкий,продукты сырные,15,да,да,A3,15.0,нет,да
1505,одиночка,1,высокий,прочие сыры,15,да,нет,A4,7.5,нет,нет
1506,одиночка,1,низкий,сыр мягкий,15,да,нет,A3,15.0,нет,да
1507,одиночка,1,средний,продукты сырные,15,да,да,A3,15.0,да,да
1508,одиночка,1,низкий,продукты сырные,15,да,нет,A3,20.0,да,да
1509,одиночка,1,низкий,сыр твердый,15,нет,да,A1,15.0,да,нет
1510,одиночка,1,средний,прочие сыры,15,нет,нет,A1,20.0,нет,да
1511,одиночка,1,средний,продукты сырные,15,да,нет,A1,5.0,да,да
1512,одиночка,1,низкий,продукты сырные,15,да,да,A5,20.0,нет,да
1513,одиночка,1,средний,сыр полутвердый,15,да,да,A3,5.0,да,да
1514,одиночка,1,низкий,сыр полутвердый,15,да,нет,A4,15.0,да,нет
1515,одиночка,1,низкий,продукты сырные,15,нет,нет,A2,10.0,да,нет
1516,одиночка,1,высокий,сыр полутвердый,15,да,да,A1,5.0,да,нет
1517,одиночка,1,низкий,продукты сырные,15,нет,нет,A4,20.0,да,нет
1518,одиночка,1,средний,сыр мягкий,15,да,да,A5,5.0,да,да
1519,одиночка,1,низкий,продукты сырные,15,нет,нет,A1,15.0,да,да
1520,одиночка,1,низкий,сыр мягкий,15,да,нет,A4,5.0,нет,нет
1521,одиночка,1,средний,сыр твердый,15,да,нет,A1,7.5,да,да
1522,одиночка,1,высокий,сыр мягкий,15,нет,нет,A4,15.0,да,нет
1523,одиночка,1,средний,прочие сыры,15,нет,нет,A5,5.0,да,нет
1524,одиночка,1,низкий,сыр твердый,15,да,нет,A1,10.0,да,да
1525,одиночка,1,средний,продукты сырные,15,да,нет,A1,20.0,да,да
1526,одиночка,1,средний,сыр мягкий,15,да,нет,A5,7.5,да,да
1527,одиночка,1,низкий,сыр твердый,15,да,нет,A4,7.5,да,да
1528,одиночка,1,низкий,прочие сыры,15,нет,да,A1,5.0,нет,да
1529,одиночка,1,средний,продукты сырные,15,нет,нет,A5,7.5,нет,нет
1530,одиночка,1,низкий,сыр мягкий,15,да,нет,A1,7.5,да,нет
1531,одиночка,1,низкий,сыр мягкий,15,нет,нет,A1,10.0,да,да
1532,одиночка,1,средний,сыр твердый,15,нет,нет,A4,20.0,да,да
1533,одиночка,1,низкий,сыр твердый,15,нет,да,A1,5.0,да,да
1534,одиночка,1,низкий,прочие сыры,15,да,да,A5,20.0,да,нет
1535,одиночка,1,низкий,сыр полутвердый,15,да,да,A1,10.0,да,да
1536,одиночка,1,низкий,продукты сырные,15,да,да,A2,20.0,да,да
1537,одиночка,1,средний,сыр полутвердый,15,нет,нет,A3,20.0,нет,да
1538,одиночка,1,средний,сыр полутвердый,15,да,нет,A1,5.0,да,да
1539,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,7.5,да,нет
1540,одиночка,1,средний,сыр твердый,15,да,нет,A2,20.0,да,да
1541,одиночка,1,низкий,продукты сырные,15,нет,нет,A5,7.5,да,да
1542,одиночка,1,низкий,сыр полутвердый,15,нет,да,A1,10.0,нет,да
1543,одиночка,1,средний,сыр мягкий,15,нет,нет,A2,10.0,да,да
1544,одиночка,1,высокий,сыр мягкий,15,да,да,A1,15.0,да,да
1545,одиночка,1,средний,сыр твердый,15,да,да,A1,10.0,да,да
1546,одиночка,1,средний,прочие сыры,15,да,нет,A1,7.5,нет,нет
1547,одиночка,1,низкий,сыр полутвердый,15,да,да,A4,20.0,да,да
1548,одиночка,1,средний,прочие сыры,15,нет,нет,A1,10.0,да,да
1549,одиночка,1,средний,сыр твердый,15,нет,нет,A2,5.0,да,да
1550,одиночка,1,низкий,сыр твердый,15,да,нет,A5,20.0,нет,да
1551,одиночка,1,высокий,прочие сыры,15,нет,нет,A3,10.0,нет,да
1552,одиночка,1,низкий,сыр полутвердый,15,да,да,A3,7.5,нет,да
1553,одиночка,1,низкий,сыр мягкий,15,да,нет,A2,10.0,нет,нет
1554,одиночка,1,низкий,сыр твердый,15,да,нет,A4,7.5,нет,нет
1555,одиночка,1,низкий,прочие сыры,15,да,нет,A2,10.0,нет,да
1556,одиночка,1,средний,сыр мягкий,15,да,нет,A4,15.0,нет,да
1557,одиночка,1,высокий,сыр твердый,15,нет,нет,A1,15.0,нет,да
1558,одиночка,1,низкий,сыр мягкий,15,да,нет,A2,7.5,да,да
1559,одиночка,1,низкий,сыр твердый,15,да,да,A2,7.5,нет,да
1560,одиночка,1,низкий,сыр мягкий,15,да,нет,A4,10.0,да,да
1561,одиночка,1,низкий,продукты сырные,15,нет,нет,A4,5.0,да,да
1562,одиночка,1,низкий,сыр твердый,15,да,нет,A1,10.0,да,да
1563,одиночка,1,низкий,сыр твердый,15,да,нет,A1,15.0,нет,да
1564,одиночка,1,средний,сыр мягкий,15,да,нет,A1,5.0,да,да
1565,одиночка,1,низкий,сыр твердый,15,да,да,A1,7.5,да,нет
1566,одиночка,1,средний,прочие сыры,15,да,нет,A3,7.5,нет,да
1567,одиночка,1,низкий,сыр твердый,15,да,да,A2,20.0,да,да
1568,одиночка,1,средний,прочие сыры,15,да,да,A3,20.0,нет,да
1569,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,7.5,да,да
1570,одиночка,1,низкий,сыр мягкий,15,да,нет,A1,5.0,да,да
1571,одиночка,1,средний,сыр мягкий,15,нет,нет,A4,10.0,да,да
1572,одиночка,1,низкий,продукты сырные,15,да,нет,A3,20.0,да,да
1573,одиночка,1,средний,прочие сыры,15,да,да,A3,15.0,да,да
1574,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,20.0,нет,да
1575,одиночка,1,низкий,продукты сырные,15,да,да,A1,15.0,нет,да
1576,одиночка,1,высокий,сыр мягкий,15,нет,нет,A2,20.0,нет,да
1577,одиночка,1,средний,продукты сырные,15,нет,нет,A3,20.0,нет,да
1578,одиночка,1,высокий,сыр мягкий,15,да,да,A1,7.5,да,да
1579,одиночка,1,низкий,прочие сыры,15,да,нет,A4,15.0,нет,нет
1580,одиночка,1,низкий,сыр твердый,15,да,нет,A1,20.0,да,да
1581,одиночка,1,низкий,продукты сырные,15,да,да,A2,20.0,да,да
1582,одиночка,1,средний,сыр полутвердый,15,да,да,A2,15.0,да,да
1583,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A5,15.0,да,да
1584,одиночка,1,низкий,прочие сыры,15,да,да,A5,20.0,да,да
1585,одиночка,1,высокий,сыр мягкий,15,да,нет,A5,7.5,нет,да
1586,одиночка,1,средний,сыр полутвердый,15,да,нет,A3,10.0,нет,да
1587,одиночка,1,низкий,сыр полутвердый,15,да,да,A2,15.0,нет,да
1588,одиночка,1,низкий,прочие сыры,15,нет,нет,A4,10.0,да,да
1589,одиночка,1,средний,прочие сыры,15,да,да,A2,15.0,да,да
1590,одиночка,1,средний,продукты сырные,15,да,да,A4,5.0,да,да
1591,одиночка,1,средний,сыр полутвердый,15,да,нет,A2,15.0,да,да
1592,одиночка,1,низкий,сыр твердый,15,нет,да,A2,15.0,да,да
1593,одиночка,1,средний,сыр полутвердый,15,нет,да,A1,7.5,нет,да
1594,одиночка,1,низкий,продукты сырные,15,да,нет,A4,7.5,да,да
1595,одиночка,1,низкий,сыр мягкий,15,да,да,A2,20.0,да,нет
1596,одиночка,1,средний,сыр твердый,15,да,нет,A1,15.0,нет,да
1597,одиночка,1,средний,сыр твердый,15,да,да,A4,5.0,да,да
1598,одиночка,1,высокий,сыр твердый,15,да,нет,A1,5.0,нет,нет
1599,одиночка,1,низкий,сыр твердый,15,да,да,A5,20.0,да,да
1600,одиночка,1,низкий,прочие сыры,15,да,да,A5,15.0,да,нет
1601,одиночка,1,низкий,прочие сыры,15,нет,нет,A4,20.0,нет,да
1602,одиночка,1,низкий,сыр мягкий,15,да,да,A1,10.0,да,да
1603,одиночка,1,средний,сыр твердый,15,да,нет,A1,20.0,да,да
1604,одиночка,1,низкий,сыр твердый,15,нет,нет,A4,5.0,нет,да
1605,одиночка,1,низкий,продукты сырные,15,да,нет,A2,5.0,да,да
1606,одиночка,1,средний,сыр твердый,15,да,нет,A1,7.5,нет,да
1607,одиночка,1,средний,прочие сыры,15,да,нет,A2,5.0,нет,да
1608,одиночка,1,низкий,сыр твердый,15,да,нет,A3,5.0,да,да
1609,одиночка,1,средний,сыр мягкий,15,да,нет,A4,10.0,да,да
1610,одиночка,1,низкий,прочие сыры,15,нет,нет,A5,10.0,да,да
1611,одиночка,1,средний,продукты сырные,15,нет,да,A2,5.0,нет,да
1612,одиночка,1,средний,сыр твердый,15,да,нет,A2,15.0,да,нет
1613,одиночка,1,низкий,сыр полутвердый,15,нет,да,A3,20.0,да,да
1614,одиночка,1,низкий,сыр полутвердый,15,нет,да,A1,7.5,да,нет
1615,одиночка,1,низкий,сыр мягкий,15,нет,да,A2,15.0,да,да
1616,одиночка,1,низкий,сыр мягкий,15,да,нет,A2,20.0,нет,да
1617,одиночка,1,низкий,сыр мягкий,15,да,нет,A2,20.0,да,нет
1618,одиночка,1,высокий,сыр твердый,15,нет,нет,A3,10.0,да,да
1619,одиночка,1,низкий,продукты сырные,15,да,да,A1,10.0,нет,да
1620,одиночка,1,низкий,продукты сырные,15,да,да,A5,15.0,да,да
1621,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A2,5.0,нет,да
1622,одиночка,1,средний,прочие сыры,15,да,нет,A4,15.0,да,нет
1623,одиночка,1,низкий,сыр мягкий,15,нет,нет,A1,7.5,да,нет
1624,одиночка,1,средний,сыр полутвердый,15,нет,нет,A3,15.0,нет,да
1625,одиночка,1,низкий,продукты сырные,15,да,нет,A3,20.0,да,да
1626,одиночка,1,низкий,сыр твердый,15,нет,нет,A5,20.0,да,да
1627,одиночка,1,низкий,прочие сыры,15,да,нет,A1,20.0,нет,да
1628,одиночка,1,низкий,сыр твердый,15,да,нет,A4,15.0,да,да
1629,одиночка,1,средний,продукты сырные,15,да,да,A2,7.5,да,да
1630,одиночка,1,высокий,сыр мягкий,15,да,да,A2,15.0,да,нет
1631,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A2,7.5,да,да
1632,одиночка,1,низкий,продукты сырные,15,нет,да,A5,5.0,да,да
1633,одиночка,1,средний,сыр твердый,15,нет,да,A3,7.5,да,да
1634,одиночка,1,низкий,сыр твердый,15,да,нет,A2,10.0,нет,да
1635,одиночка,1,низкий,сыр мягкий,15,да,нет,A2,15.0,нет,да
1636,одиночка,1,низкий,продукты сырные,15,да,нет,A5,7.5,да,да
1637,одиночка,1,низкий,сыр полутвердый,15,да,нет,A4,15.0,нет,да
1638,одиночка,1,средний,сыр полутвердый,15,да,да,A2,20.0,да,нет
1639,одиночка,1,средний,сыр мягкий,15,да,нет,A2,10.0,нет,да
1640,одиночка,1,низкий,сыр твердый,15,нет,нет,A4,20.0,да,да
1641,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A3,7.5,да,да
1642,одиночка,1,низкий,сыр полутвердый,15,да,нет,A3,10.0,да,нет
1643,одиночка,1,средний,прочие сыры,15,да,да,A4,7.5,да,да
1644,одиночка,1,низкий,сыр твердый,15,да,нет,A1,7.5,да,да
1645,одиночка,1,низкий,сыр твердый,15,нет,нет,A4,5.0,нет,да
1646,одиночка,1,низкий,сыр твердый,15,да,нет,A4,5.0,да,да
1647,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A4,20.0,да,нет
1648,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,10.0,да,нет
1649,одиночка,1,средний,сыр мягкий,15,нет,нет,A4,10.0,нет,да
1650,одиночка,1,низкий,сыр мягкий,15,нет,нет,A3,5.0,нет,да
1651,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A2,5.0,нет,да
1652,семья (2 человека),2,средний,сыр полутвердый,30,нет,нет,A1,15.0,нет,да
1653,семья (2 человека),2,средний,продукты сырные,30,да,нет,A1,20.0,да,да
1654,семья (2 человека),2,низкий,продукты сырные,30,нет,да,A4,15.0,да,нет
1655,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A4,7.5,да,да
1656,семья (2 человека),2,средний,сыр мягкий,30,да,да,A2,7.5,да,да
1657,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A2,20.0,да,да
1658,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A1,5.0,да,да
1659,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A1,15.0,да,нет
1660,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A4,10.0,да,да
1661,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A4,10.0,да,да
1662,семья (2 человека),2,высокий,сыр мягкий,30,нет,нет,A1,7.5,да,да
1663,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A1,15.0,нет,да
1664,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A2,15.0,нет,да
1665,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A5,7.5,нет,нет
1666,семья (2 человека),2,низкий,сыр твердый,30,да,да,A3,7.5,да,нет
1667,семья (2 человека),2,высокий,прочие сыры,30,да,нет,A1,10.0,да,да
1668,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A3,5.0,да,нет
1669,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A1,7.5,нет,да
1670,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A4,10.0,нет,да
1671,семья (2 человека),2,низкий,продукты сырные,30,да,да,A2,5.0,нет,да
1672,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A1,10.0,да,да
1673,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A3,20.0,нет,нет
1674,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,5.0,нет,да
1675,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A4,7.5,нет,да
1676,семья (2 человека),2,средний,сыр твердый,30,нет,нет,A1,5.0,нет,да
1677,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A1,7.5,да,да
1678,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A4,7.5,да,да
1679,семья (2 человека),2,средний,прочие сыры,30,нет,нет,A3,15.0,да,нет
1680,семья (2 человека),2,низкий,сыр мягкий,30,нет,нет,A4,20.0,да,да
1681,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A4,5.0,нет,да
1682,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A4,10.0,да,да
1683,семья (2 человека),2,низкий,прочие сыры,30,да,да,A2,15.0,да,да
1684,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A5,20.0,да,да
1685,семья (2 человека),2,средний,сыр твердый,30,да,нет,A1,15.0,да,да
1686,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A1,15.0,да,да
1687,семья (2 человека),2,средний,сыр мягкий,30,нет,да,A1,5.0,да,да
1688,семья (2 человека),2,низкий,прочие сыры,30,да,да,A1,7.5,да,да
1689,семья (2 человека),2,низкий,продукты сырные,30,да,да,A1,15.0,да,да
1690,семья (2 человека),2,высокий,прочие сыры,30,да,нет,A4,10.0,да,да
1691,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A2,15.0,да,нет
1692,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A1,10.0,да,да
1693,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A2,10.0,да,нет
1694,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A3,20.0,нет,нет
1695,семья (2 человека),2,средний,сыр мягкий,30,да,да,A2,5.0,нет,нет
1696,семья (2 человека),2,средний,сыр полутвердый,30,да,да,A3,5.0,да,нет
1697,семья (2 человека),2,низкий,прочие сыры,30,да,да,A4,15.0,да,да
1698,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A1,15.0,нет,нет
1699,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A3,5.0,да,да
1700,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A4,15.0,нет,да
1701,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A4,20.0,да,да
1702,семья (2 человека),2,средний,прочие сыры,30,да,нет,A3,7.5,да,нет
1703,семья (2 человека),2,высокий,сыр твердый,30,нет,да,A1,5.0,да,да
1704,семья (2 человека),2,низкий,продукты сырные,30,да,да,A1,20.0,да,да
1705,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A2,15.0,да,да
1706,семья (2 человека),2,средний,сыр твердый,30,нет,да,A1,20.0,нет,да
1707,семья (2 человека),2,средний,прочие сыры,30,да,да,A1,10.0,да,да
1708,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A2,5.0,да,да
1709,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A1,15.0,да,да
1710,семья (2 человека),2,высокий,сыр полутвердый,30,да,да,A1,7.5,нет,нет
1711,семья (2 человека),2,низкий,сыр мягкий,30,нет,да,A2,5.0,да,да
1712,семья (2 человека),2,средний,сыр мягкий,30,нет,нет,A4,5.0,да,нет
1713,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A2,5.0,да,да
1714,семья (2 человека),2,средний,сыр мягкий,30,нет,нет,A4,10.0,нет,да
1715,семья (2 человека),2,средний,сыр мягкий,30,да,да,A1,7.5,нет,нет
1716,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A4,15.0,да,да
1717,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A1,20.0,да,нет
1718,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A2,20.0,нет,да
1719,семья (2 человека),2,средний,прочие сыры,30,да,да,A1,20.0,да,да
1720,семья (2 человека),2,низкий,сыр твердый,30,нет,да,A1,7.5,да,нет
1721,семья (2 человека),2,средний,сыр полутвердый,30,нет,нет,A3,20.0,да,да
1722,семья (2 человека),2,низкий,сыр твердый,30,да,да,A5,5.0,да,да
1723,семья (2 человека),2,средний,сыр полутвердый,30,нет,да,A1,10.0,да,да
1724,семья (2 человека),2,низкий,прочие сыры,30,нет,да,A1,15.0,да,да
1725,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,5.0,нет,да
1726,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A1,10.0,нет,нет
1727,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A4,10.0,нет,нет
1728,семья (2 человека),2,низкий,прочие сыры,30,да,да,A3,10.0,да,да
1729,семья (2 человека),2,средний,сыр твердый,30,да,нет,A1,7.5,нет,да
1730,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A1,5.0,да,нет
1731,семья (2 человека),2,средний,прочие сыры,30,да,нет,A3,7.5,да,да
1732,семья (2 человека),2,средний,прочие сыры,30,да,да,A2,7.5,нет,нет
1733,семья (2 человека),2,высокий,сыр твердый,30,да,да,A2,15.0,нет,да
1734,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A1,7.5,нет,да
1735,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A1,5.0,да,да
1736,семья (2 человека),2,средний,сыр твердый,30,да,да,A3,20.0,нет,да
1737,семья (2 человека),2,низкий,продукты сырные,30,нет,да,A2,5.0,да,да
1738,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A1,10.0,да,да
1739,семья (2 человека),2,средний,сыр твердый,30,да,нет,A3,10.0,да,нет
1740,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A4,10.0,нет,да
1741,семья (2 человека),2,средний,прочие сыры,30,да,нет,A1,20.0,нет,нет
1742,семья (2 человека),2,высокий,сыр полутвердый,30,нет,нет,A2,5.0,да,да
1743,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A1,20.0,нет,да
1744,семья (2 человека),2,средний,сыр мягкий,30,нет,да,A1,10.0,нет,да
1745,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A5,15.0,нет,да
1746,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A1,7.5,да,да
1747,семья (2 человека),2,низкий,продукты сырные,30,да,да,A4,5.0,да,нет
1748,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A1,15.0,нет,да
1749,семья (2 человека),2,низкий,сыр твердый,30,да,да,A3,15.0,да,нет
1750,семья (2 человека),2,средний,прочие сыры,30,да,нет,A3,5.0,да,да
1751,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A1,7.5,да,да
1752,семья (2 человека),2,низкий,сыр полутвердый,30,да,да,A3,10.0,да,да
1753,семья (2 человека),2,средний,продукты сырные,30,да,нет,A1,7.5,нет,да
1754,семья (2 человека),2,средний,продукты сырные,30,да,да,A2,15.0,нет,да
1755,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A1,5.0,нет,нет
1756,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A5,15.0,да,да
1757,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A5,7.5,да,да
1758,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A1,5.0,да,да
1759,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,15.0,нет,да
1760,семья (2 человека),2,высокий,сыр полутвердый,30,да,нет,A3,15.0,да,да
1761,семья (2 человека),2,низкий,продукты сырные,30,нет,нет,A1,5.0,да,да
1762,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,5.0,да,да
1763,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A3,5.0,да,да
1764,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A3,20.0,да,да
1765,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A5,5.0,да,да
1766,семья (2 человека),2,низкий,сыр твердый,30,нет,да,A4,7.5,да,да
1767,семья (2 человека),2,низкий,сыр мягкий,30,нет,нет,A1,20.0,да,да
1768,семья (2 человека),2,низкий,сыр мягкий,30,нет,да,A2,20.0,нет,нет
1769,семья (2 человека),2,низкий,сыр твердый,30,да,да,A4,15.0,да,да
1770,семья (2 человека),2,низкий,продукты сырные,30,да,да,A1,10.0,да,да
1771,семья (2 человека),2,низкий,продукты сырные,30,нет,да,A2,5.0,нет,да
1772,семья (2 человека),2,низкий,сыр твердый,30,да,да,A2,15.0,нет,да
1773,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A3,5.0,да,да
1774,семья (2 человека),2,средний,продукты сырные,30,да,нет,A1,15.0,да,да
1775,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A1,10.0,да,да
1776,семья (2 человека),2,низкий,прочие сыры,30,нет,да,A3,15.0,нет,да
1777,семья (2 человека),2,низкий,сыр мягкий,30,нет,да,A2,20.0,нет,да
1778,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A1,7.5,да,да
1779,семья (2 человека),2,высокий,сыр мягкий,30,нет,да,A2,15.0,нет,да
1780,семья (2 человека),2,средний,сыр твердый,30,да,нет,A4,20.0,нет,да
1781,семья (2 человека),2,средний,сыр твердый,30,нет,нет,A1,7.5,нет,да
1782,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A1,20.0,нет,да
1783,семья (2 человека),2,низкий,сыр мягкий,30,да,нет,A1,5.0,да,да
1784,семья (2 человека),2,низкий,сыр твердый,30,да,да,A2,5.0,да,да
1785,семья (2 человека),2,низкий,сыр мягкий,30,да,да,A2,7.5,нет,да
1786,семья (2 человека),2,высокий,сыр полутвердый,30,нет,да,A1,7.5,нет,да
1787,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A1,10.0,да,нет
1788,семья (2 человека),2,средний,сыр твердый,30,да,нет,A4,10.0,нет,да
1789,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A2,20.0,да,да
1790,семья (2 человека),2,средний,прочие сыры,30,нет,нет,A1,20.0,да,да
1791,семья (2 человека),2,низкий,продукты сырные,30,да,да,A4,10.0,да,да
1792,семья (2 человека),2,низкий,продукты сырные,30,да,да,A2,7.5,да,да
1793,семья (2 человека),2,средний,сыр мягкий,30,да,да,A3,20.0,нет,нет
1794,семья (2 человека),2,средний,сыр твердый,30,да,нет,A2,5.0,да,да
1795,семья (2 человека),2,низкий,сыр полутвердый,30,нет,нет,A1,20.0,да,да
1796,семья (2 человека),2,высокий,сыр мягкий,30,нет,нет,A2,20.0,нет,нет
1797,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A2,20.0,да,нет
1798,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A4,5.0,да,да
1799,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A4,7.5,нет,нет
1800,семья (2 человека),2,средний,прочие сыры,30,да,да,A2,20.0,да,нет
1801,семья (2 человека),2,высокий,сыр полутвердый,30,да,нет,A4,10.0,да,да
1802,семья (2 человека),2,низкий,продукты сырные,30,да,нет,A3,20.0,нет,да
1803,семья (2 человека),2,средний,сыр мягкий,30,да,нет,A2,15.0,нет,да
1804,семья (2 человека),2,средний,сыр мягкий,30,нет,да,A2,7.5,да,да
1805,семья (2 человека),2,средний,продукты сырные,30,нет,нет,A1,15.0,да,да
1806,семья (2 человека),2,низкий,сыр твердый,30,да,нет,A3,5.0,да,да
1807,семья (2 человека),2,средний,сыр твердый,30,нет,да,A5,10.0,да,нет
1808,семья (2 человека),2,низкий,продукты сырные,30,да,да,A4,7.5,нет,нет
1809,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A1,7.5,да,да
1810,семья (2 человека),2,средний,сыр твердый,30,да,нет,A1,10.0,да,да
1811,семья (2 человека),2,низкий,прочие сыры,30,да,нет,A2,10.0,да,нет
1812,семья (2 человека),2,средний,прочие сыры,30,да,да,A1,20.0,да,да
1813,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A2,15.0,нет,нет
1814,семья (2 человека),2,средний,продукты сырные,30,нет,нет,A1,5.0,нет,да
1815,семья (2 человека),2,низкий,сыр твердый,30,да,да,A1,7.5,да,да
1816,семья (2 человека),2,низкий,сыр твердый,30,нет,да,A3,10.0,нет,да
1817,семья (2 человека),2,средний,сыр твердый,30,да,нет,A3,10.0,да,да
1818,семья (2 человека),2,средний,прочие сыры,30,да,да,A2,10.0,да,нет
1819,семья (2 человека),2,низкий,прочие сыры,30,нет,нет,A4,15.0,да,нет
1820,семья (2 человека),2,низкий,сыр полутвердый,30,да,нет,A2,10.0,да,да
1821,семья (2 человека),2,низкий,сыр твердый,30,нет,нет,A1,5.0,да,нет
1822,семья (2 человека),2,низкий,прочие сыры,30,нет,да,A2,15.0,да,да
1823,семья (2 человека),2,средний,сыр твердый,30,нет,да,A2,20.0,да,да
1824,семья (2 человека),2,средний,сыр полутвердый,30,да,нет,A1,20.0,да,нет
1825,семья (2 человека),2,высокий,сыр полутвердый,30,да,да,A1,15.0,да,да
1826,семья (2 человека),2,низкий,прочие сыры,30,да,да,A1,20.0,да,да
1827,семья (2 человека),2,средний,прочие сыры,30,да,нет,A5,5.0,да,да
1828,семья (2 человека),2,средний,сыр твердый,30,да,да,A2,10.0,да,нет
