date;model;retailer;kind_cheese;key;price
20.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
20.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
20.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
21.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
21.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
21.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
21.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
21.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
21.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
21.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
21.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
21.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
21.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
21.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
21.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
21.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
21.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
21.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
21.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
21.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
21.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
21.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
21.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
21.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
21.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
21.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
21.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
21.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
22.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
22.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
22.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
22.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
22.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
22.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
22.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
22.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
22.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
22.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
22.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
22.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
22.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
22.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
22.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
22.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
22.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
22.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
22.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
22.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
22.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
22.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
22.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
22.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
22.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
23.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
23.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
23.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
23.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
23.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
23.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
23.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
23.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
23.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
23.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
23.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
23.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
23.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
23.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
23.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
23.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
23.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
23.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
23.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
23.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
23.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
23.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
23.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
23.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
23.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
24.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
24.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
24.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
24.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
24.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
24.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
24.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
24.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
24.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
24.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
24.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
24.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
24.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
24.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
24.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
24.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
24.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
24.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
24.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
24.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
24.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
24.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
24.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
24.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
24.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
25.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
25.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
25.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
25.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
25.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
25.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
25.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
25.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
25.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
25.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
25.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
25.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
25.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
25.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
25.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
25.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
25.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
25.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
25.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
25.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
25.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
25.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
25.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
25.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
25.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
26.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
26.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
26.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
26.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
26.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
26.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
26.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
26.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
26.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
26.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
26.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
26.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
26.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
26.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
26.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
26.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
26.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
26.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
26.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
26.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
26.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
26.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
26.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
26.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
26.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
27.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
27.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
27.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
27.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
27.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
27.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
27.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
27.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
27.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
27.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
27.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
27.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
27.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
27.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
27.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
27.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
27.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
27.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
27.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
27.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
27.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
27.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
27.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
27.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
27.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
28.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
28.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
28.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
28.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
28.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
28.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
28.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
28.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
28.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
28.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
28.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
28.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
28.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
28.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
28.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
28.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
28.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
28.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
28.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
28.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
28.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
28.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
28.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
28.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
28.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
29.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
29.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
29.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
29.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
29.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
29.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
29.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
29.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
29.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
29.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
29.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
29.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
29.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
29.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
29.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
29.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
29.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
29.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
29.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
29.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
29.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
29.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
29.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
29.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
29.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
30.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
30.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
30.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
30.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
30.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
30.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
30.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
30.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
30.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
30.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
30.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
30.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
30.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
30.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
30.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
30.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
30.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
30.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
30.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
30.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
30.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
30.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
30.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
30.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
30.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
31.05.2020;0;A1;сыр твердый;A1|сыр твердый;1000
31.05.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
31.05.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
31.05.2020;0;A1;прочие сыры;A1|прочие сыры;700
31.05.2020;0;A1;продукты сырные;A1|продукты сырные;400
31.05.2020;0;A2;сыр твердый;A2|сыр твердый;1000
31.05.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
31.05.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
31.05.2020;0;A2;прочие сыры;A2|прочие сыры;700
31.05.2020;0;A2;продукты сырные;A2|продукты сырные;400
31.05.2020;0;A3;сыр твердый;A3|сыр твердый;1000
31.05.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
31.05.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
31.05.2020;0;A3;прочие сыры;A3|прочие сыры;700
31.05.2020;0;A3;продукты сырные;A3|продукты сырные;400
31.05.2020;0;A4;сыр твердый;A4|сыр твердый;1050
31.05.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
31.05.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
31.05.2020;0;A4;прочие сыры;A4|прочие сыры;770
31.05.2020;0;A4;продукты сырные;A4|продукты сырные;340
31.05.2020;0;A5;сыр твердый;A5|сыр твердый;950
31.05.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
31.05.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
31.05.2020;0;A5;прочие сыры;A5|прочие сыры;665
31.05.2020;0;A5;продукты сырные;A5|продукты сырные;380
01.06.2020;0;A1;сыр твердый;A1|сыр твердый;1000
01.06.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
01.06.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
01.06.2020;0;A1;прочие сыры;A1|прочие сыры;700
01.06.2020;0;A1;продукты сырные;A1|продукты сырные;400
01.06.2020;0;A2;сыр твердый;A2|сыр твердый;1000
01.06.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
01.06.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
01.06.2020;0;A2;прочие сыры;A2|прочие сыры;700
01.06.2020;0;A2;продукты сырные;A2|продукты сырные;400
01.06.2020;0;A3;сыр твердый;A3|сыр твердый;1000
01.06.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
01.06.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
01.06.2020;0;A3;прочие сыры;A3|прочие сыры;700
01.06.2020;0;A3;продукты сырные;A3|продукты сырные;400
01.06.2020;0;A4;сыр твердый;A4|сыр твердый;1050
01.06.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
01.06.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
01.06.2020;0;A4;прочие сыры;A4|прочие сыры;770
01.06.2020;0;A4;продукты сырные;A4|продукты сырные;340
01.06.2020;0;A5;сыр твердый;A5|сыр твердый;950
01.06.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
01.06.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
01.06.2020;0;A5;прочие сыры;A5|прочие сыры;665
01.06.2020;0;A5;продукты сырные;A5|продукты сырные;380
02.06.2020;0;A1;сыр твердый;A1|сыр твердый;1000
02.06.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
02.06.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
02.06.2020;0;A1;прочие сыры;A1|прочие сыры;700
02.06.2020;0;A1;продукты сырные;A1|продукты сырные;400
02.06.2020;0;A2;сыр твердый;A2|сыр твердый;1000
02.06.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
02.06.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
02.06.2020;0;A2;прочие сыры;A2|прочие сыры;700
02.06.2020;0;A2;продукты сырные;A2|продукты сырные;400
02.06.2020;0;A3;сыр твердый;A3|сыр твердый;1000
02.06.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
02.06.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
02.06.2020;0;A3;прочие сыры;A3|прочие сыры;700
02.06.2020;0;A3;продукты сырные;A3|продукты сырные;400
02.06.2020;0;A4;сыр твердый;A4|сыр твердый;1050
02.06.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
02.06.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
02.06.2020;0;A4;прочие сыры;A4|прочие сыры;770
02.06.2020;0;A4;продукты сырные;A4|продукты сырные;340
02.06.2020;0;A5;сыр твердый;A5|сыр твердый;950
02.06.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
02.06.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
02.06.2020;0;A5;прочие сыры;A5|прочие сыры;665
02.06.2020;0;A5;продукты сырные;A5|продукты сырные;380
03.06.2020;0;A1;сыр твердый;A1|сыр твердый;1000
03.06.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
03.06.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
03.06.2020;0;A1;прочие сыры;A1|прочие сыры;700
03.06.2020;0;A1;продукты сырные;A1|продукты сырные;400
03.06.2020;0;A2;сыр твердый;A2|сыр твердый;1000
03.06.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
03.06.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
03.06.2020;0;A2;прочие сыры;A2|прочие сыры;700
03.06.2020;0;A2;продукты сырные;A2|продукты сырные;400
03.06.2020;0;A3;сыр твердый;A3|сыр твердый;1000
03.06.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
03.06.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
03.06.2020;0;A3;прочие сыры;A3|прочие сыры;700
03.06.2020;0;A3;продукты сырные;A3|продукты сырные;400
03.06.2020;0;A4;сыр твердый;A4|сыр твердый;1050
03.06.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
03.06.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
03.06.2020;0;A4;прочие сыры;A4|прочие сыры;770
03.06.2020;0;A4;продукты сырные;A4|продукты сырные;340
03.06.2020;0;A5;сыр твердый;A5|сыр твердый;950
03.06.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
03.06.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
03.06.2020;0;A5;прочие сыры;A5|прочие сыры;665
03.06.2020;0;A5;продукты сырные;A5|продукты сырные;380
04.06.2020;0;A1;сыр твердый;A1|сыр твердый;1000
04.06.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
04.06.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
04.06.2020;0;A1;прочие сыры;A1|прочие сыры;700
04.06.2020;0;A1;продукты сырные;A1|продукты сырные;400
04.06.2020;0;A2;сыр твердый;A2|сыр твердый;1000
04.06.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
04.06.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
04.06.2020;0;A2;прочие сыры;A2|прочие сыры;700
04.06.2020;0;A2;продукты сырные;A2|продукты сырные;400
04.06.2020;0;A3;сыр твердый;A3|сыр твердый;1000
04.06.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
04.06.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
04.06.2020;0;A3;прочие сыры;A3|прочие сыры;700
04.06.2020;0;A3;продукты сырные;A3|продукты сырные;400
04.06.2020;0;A4;сыр твердый;A4|сыр твердый;1050
04.06.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
04.06.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
04.06.2020;0;A4;прочие сыры;A4|прочие сыры;770
04.06.2020;0;A4;продукты сырные;A4|продукты сырные;340
04.06.2020;0;A5;сыр твердый;A5|сыр твердый;950
04.06.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
04.06.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
04.06.2020;0;A5;прочие сыры;A5|прочие сыры;665
04.06.2020;0;A5;продукты сырные;A5|продукты сырные;380
05.06.2020;0;A1;сыр твердый;A1|сыр твердый;1000
05.06.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
05.06.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
05.06.2020;0;A1;прочие сыры;A1|прочие сыры;700
05.06.2020;0;A1;продукты сырные;A1|продукты сырные;400
05.06.2020;0;A2;сыр твердый;A2|сыр твердый;1000
05.06.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
05.06.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
05.06.2020;0;A2;прочие сыры;A2|прочие сыры;700
05.06.2020;0;A2;продукты сырные;A2|продукты сырные;400
05.06.2020;0;A3;сыр твердый;A3|сыр твердый;1000
05.06.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
05.06.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
05.06.2020;0;A3;прочие сыры;A3|прочие сыры;700
05.06.2020;0;A3;продукты сырные;A3|продукты сырные;400
05.06.2020;0;A4;сыр твердый;A4|сыр твердый;1050
05.06.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
05.06.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
05.06.2020;0;A4;прочие сыры;A4|прочие сыры;770
05.06.2020;0;A4;продукты сырные;A4|продукты сырные;340
05.06.2020;0;A5;сыр твердый;A5|сыр твердый;950
05.06.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
05.06.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
05.06.2020;0;A5;прочие сыры;A5|прочие сыры;665
05.06.2020;0;A5;продукты сырные;A5|продукты сырные;380
06.06.2020;0;A1;сыр твердый;A1|сыр твердый;1000
06.06.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
06.06.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
06.06.2020;0;A1;прочие сыры;A1|прочие сыры;700
06.06.2020;0;A1;продукты сырные;A1|продукты сырные;400
06.06.2020;0;A2;сыр твердый;A2|сыр твердый;1000
06.06.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
06.06.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
06.06.2020;0;A2;прочие сыры;A2|прочие сыры;700
06.06.2020;0;A2;продукты сырные;A2|продукты сырные;400
06.06.2020;0;A3;сыр твердый;A3|сыр твердый;1000
06.06.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
06.06.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
06.06.2020;0;A3;прочие сыры;A3|прочие сыры;700
06.06.2020;0;A3;продукты сырные;A3|продукты сырные;400
06.06.2020;0;A4;сыр твердый;A4|сыр твердый;1050
06.06.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
06.06.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
06.06.2020;0;A4;прочие сыры;A4|прочие сыры;770
06.06.2020;0;A4;продукты сырные;A4|продукты сырные;340
06.06.2020;0;A5;сыр твердый;A5|сыр твердый;950
06.06.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
06.06.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
06.06.2020;0;A5;прочие сыры;A5|прочие сыры;665
06.06.2020;0;A5;продукты сырные;A5|продукты сырные;380
07.06.2020;0;A1;сыр твердый;A1|сыр твердый;1000
07.06.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
07.06.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
07.06.2020;0;A1;прочие сыры;A1|прочие сыры;700
